metric_key,sensor_id,block_id,tank_id,recorded_at,value,source_system,vintage
soil_moisture,SP-02,B2,,2023-06-01 15:00:00,19.72,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-01 15:00:00,63.2,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-01 15:00:00,21.97,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-01 15:00:00,62.02,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-01 15:00:00,56.91,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-01 15:00:00,77.55,hvac,2023
air_temp,WS-01,,,2023-06-01 18:00:00,73.29,weather_station,2023
humidity,WS-01,,,2023-06-01 18:00:00,46.57,weather_station,2023
wind_speed,WS-01,,,2023-06-01 18:00:00,11.88,weather_station,2023
wind_dir,WS-01,,,2023-06-01 18:00:00,147,weather_station,2023
solar,WS-01,,,2023-06-01 18:00:00,102,weather_station,2023
uv,WS-01,,,2023-06-01 18:00:00,1.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-01 18:00:00,25.32,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-01 18:00:00,62.53,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-01 18:00:00,21.0,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-01 18:00:00,62.6,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-01 18:00:00,22.61,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-01 18:00:00,61.78,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-01 18:00:00,56.75,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-01 18:00:00,76.93,hvac,2023
air_temp,WS-01,,,2023-06-01 21:00:00,64.51,weather_station,2023
humidity,WS-01,,,2023-06-01 21:00:00,55.79,weather_station,2023
wind_speed,WS-01,,,2023-06-01 21:00:00,8.51,weather_station,2023
wind_dir,WS-01,,,2023-06-01 21:00:00,140,weather_station,2023
solar,WS-01,,,2023-06-01 21:00:00,0,weather_station,2023
uv,WS-01,,,2023-06-01 21:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-01 21:00:00,26.51,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-01 21:00:00,61.82,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-01 21:00:00,22.38,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-01 21:00:00,61.34,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-01 21:00:00,23.53,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-01 21:00:00,60.78,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-01 21:00:00,56.27,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-01 21:00:00,75.45,hvac,2023
air_temp,WS-01,,,2023-06-02 00:00:00,56.04,weather_station,2023
humidity,WS-01,,,2023-06-02 00:00:00,71.68,weather_station,2023
wind_speed,WS-01,,,2023-06-02 00:00:00,5.52,weather_station,2023
wind_dir,WS-01,,,2023-06-02 00:00:00,130,weather_station,2023
solar,WS-01,,,2023-06-02 00:00:00,0,weather_station,2023
uv,WS-01,,,2023-06-02 00:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-02 00:00:00,26.57,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-02 00:00:00,60.4,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-02 00:00:00,22.32,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-02 00:00:00,60.5,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-02 00:00:00,23.83,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-02 00:00:00,59.72,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-02 00:00:00,55.91,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-02 00:00:00,73.37,hvac,2023
air_temp,WS-01,,,2023-06-02 03:00:00,52.2,weather_station,2023
humidity,WS-01,,,2023-06-02 03:00:00,82.9,weather_station,2023
wind_speed,WS-01,,,2023-06-02 03:00:00,4.09,weather_station,2023
wind_dir,WS-01,,,2023-06-02 03:00:00,108,weather_station,2023
solar,WS-01,,,2023-06-02 03:00:00,0,weather_station,2023
uv,WS-01,,,2023-06-02 03:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-02 03:00:00,26.15,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-02 03:00:00,59.33,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-02 03:00:00,21.72,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-02 03:00:00,60.24,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-02 03:00:00,23.75,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-02 03:00:00,59.14,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-02 03:00:00,55.87,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-02 03:00:00,71.76,hvac,2023
irrigation_volume,FM-01,B1,,2023-06-02 05:00:00,0,flow_meter,2023
irrigation_volume,FM-02,B2,,2023-06-02 05:00:00,0,flow_meter,2023
irrigation_volume,FM-03,B3,,2023-06-02 05:00:00,0,flow_meter,2023
air_temp,WS-01,,,2023-06-02 06:00:00,55.3,weather_station,2023
humidity,WS-01,,,2023-06-02 06:00:00,78.38,weather_station,2023
wind_speed,WS-01,,,2023-06-02 06:00:00,4.94,weather_station,2023
wind_dir,WS-01,,,2023-06-02 06:00:00,89,weather_station,2023
solar,WS-01,,,2023-06-02 06:00:00,0,weather_station,2023
uv,WS-01,,,2023-06-02 06:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-02 06:00:00,25.93,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-02 06:00:00,59.61,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-02 06:00:00,21.6,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-02 06:00:00,60.51,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-02 06:00:00,23.5,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-02 06:00:00,59.34,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-02 06:00:00,56.03,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-02 06:00:00,71.54,hvac,2023
precipitation,WS-01,,,2023-06-02 06:00:00,0.0,weather_station,2023
air_temp,WS-01,,,2023-06-02 09:00:00,64.62,weather_station,2023
humidity,WS-01,,,2023-06-02 09:00:00,62.9,weather_station,2023
wind_speed,WS-01,,,2023-06-02 09:00:00,7.55,weather_station,2023
wind_dir,WS-01,,,2023-06-02 09:00:00,87,weather_station,2023
solar,WS-01,,,2023-06-02 09:00:00,600,weather_station,2023
uv,WS-01,,,2023-06-02 09:00:00,6.6,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-02 09:00:00,25.51,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-02 09:00:00,60.62,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-02 09:00:00,21.51,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-02 09:00:00,61.27,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-02 09:00:00,22.87,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-02 09:00:00,59.96,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-02 09:00:00,56.49,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-02 09:00:00,71.18,hvac,2023
air_temp,WS-01,,,2023-06-02 12:00:00,74.06,weather_station,2023
humidity,WS-01,,,2023-06-02 12:00:00,49.3,weather_station,2023
wind_speed,WS-01,,,2023-06-02 12:00:00,10.57,weather_station,2023
wind_dir,WS-01,,,2023-06-02 12:00:00,126,weather_station,2023
solar,WS-01,,,2023-06-02 12:00:00,1013,weather_station,2023
uv,WS-01,,,2023-06-02 12:00:00,11.9,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-02 12:00:00,24.89,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-02 12:00:00,61.77,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-02 12:00:00,21.05,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-02 12:00:00,62.34,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-02 12:00:00,22.2,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-02 12:00:00,60.99,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-02 12:00:00,56.98,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-02 12:00:00,72.1,hvac,2023
air_temp,WS-01,,,2023-06-02 15:00:00,78.34,weather_station,2023
humidity,WS-01,,,2023-06-02 15:00:00,45.1,weather_station,2023
wind_speed,WS-01,,,2023-06-02 15:00:00,12.19,weather_station,2023
wind_dir,WS-01,,,2023-06-02 15:00:00,181,weather_station,2023
solar,WS-01,,,2023-06-02 15:00:00,771,weather_station,2023
uv,WS-01,,,2023-06-02 15:00:00,8.5,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-02 15:00:00,24.48,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-02 15:00:00,62.37,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-02 15:00:00,21.09,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-02 15:00:00,62.87,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-02 15:00:00,21.9,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-02 15:00:00,61.64,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-02 15:00:00,57.12,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-02 15:00:00,72.98,hvac,2023
air_temp,WS-01,,,2023-06-02 18:00:00,75.41,weather_station,2023
humidity,WS-01,,,2023-06-02 18:00:00,50.22,weather_station,2023
wind_speed,WS-01,,,2023-06-02 18:00:00,11.34,weather_station,2023
wind_dir,WS-01,,,2023-06-02 18:00:00,220,weather_station,2023
solar,WS-01,,,2023-06-02 18:00:00,112,weather_station,2023
uv,WS-01,,,2023-06-02 18:00:00,0.9,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-02 18:00:00,24.61,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-02 18:00:00,62.03,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-02 18:00:00,21.54,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-02 18:00:00,62.48,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-02 18:00:00,22.12,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-02 18:00:00,61.34,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-02 18:00:00,56.88,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-02 18:00:00,72.65,hvac,2023
air_temp,WS-01,,,2023-06-02 21:00:00,66.68,weather_station,2023
humidity,WS-01,,,2023-06-02 21:00:00,60.69,weather_station,2023
wind_speed,WS-01,,,2023-06-02 21:00:00,8.73,weather_station,2023
wind_dir,WS-01,,,2023-06-02 21:00:00,217,weather_station,2023
solar,WS-01,,,2023-06-02 21:00:00,0,weather_station,2023
uv,WS-01,,,2023-06-02 21:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-02 21:00:00,25.49,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-02 21:00:00,61.0,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-02 21:00:00,21.72,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-02 21:00:00,61.61,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-02 21:00:00,22.95,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-02 21:00:00,60.36,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-02 21:00:00,56.47,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-02 21:00:00,72.85,hvac,2023
air_temp,WS-01,,,2023-06-03 00:00:00,57.25,weather_station,2023
humidity,WS-01,,,2023-06-03 00:00:00,71.65,weather_station,2023
wind_speed,WS-01,,,2023-06-03 00:00:00,5.98,weather_station,2023
wind_dir,WS-01,,,2023-06-03 00:00:00,191,weather_station,2023
solar,WS-01,,,2023-06-03 00:00:00,0,weather_station,2023
uv,WS-01,,,2023-06-03 00:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-03 00:00:00,26.48,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-03 00:00:00,60.0,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-03 00:00:00,21.72,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-03 00:00:00,60.82,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-03 00:00:00,23.86,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-03 00:00:00,59.42,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-03 00:00:00,56.05,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-03 00:00:00,73.57,hvac,2023
air_temp,WS-01,,,2023-06-03 03:00:00,52.61,weather_station,2023
humidity,WS-01,,,2023-06-03 03:00:00,78.31,weather_station,2023
wind_speed,WS-01,,,2023-06-03 03:00:00,4.04,weather_station,2023
wind_dir,WS-01,,,2023-06-03 03:00:00,163,weather_station,2023
solar,WS-01,,,2023-06-03 03:00:00,0,weather_station,2023
uv,WS-01,,,2023-06-03 03:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-03 03:00:00,26.57,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-03 03:00:00,59.47,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-03 03:00:00,22.13,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-03 03:00:00,60.22,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-03 03:00:00,23.97,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-03 03:00:00,58.92,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-03 03:00:00,55.83,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-03 03:00:00,72.24,hvac,2023
irrigation_volume,FM-01,B1,,2023-06-03 05:00:00,0,flow_meter,2023
irrigation_volume,FM-02,B2,,2023-06-03 05:00:00,0,flow_meter,2023
irrigation_volume,FM-03,B3,,2023-06-03 05:00:00,0,flow_meter,2023
air_temp,WS-01,,,2023-06-03 06:00:00,55.23,weather_station,2023
humidity,WS-01,,,2023-06-03 06:00:00,76.38,weather_station,2023
wind_speed,WS-01,,,2023-06-03 06:00:00,3.65,weather_station,2023
wind_dir,WS-01,,,2023-06-03 06:00:00,149,weather_station,2023
solar,WS-01,,,2023-06-03 06:00:00,0,weather_station,2023
uv,WS-01,,,2023-06-03 06:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-03 06:00:00,25.54,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-03 06:00:00,59.98,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-03 06:00:00,22.38,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-03 06:00:00,60.44,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-03 06:00:00,23.05,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-03 06:00:00,59.48,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-03 06:00:00,56.05,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-03 06:00:00,70.18,hvac,2023
precipitation,WS-01,,,2023-06-03 06:00:00,0.0,weather_station,2023
air_temp,WS-01,,,2023-06-03 09:00:00,63.76,weather_station,2023
humidity,WS-01,,,2023-06-03 09:00:00,65.35,weather_station,2023
wind_speed,WS-01,,,2023-06-03 09:00:00,6.09,weather_station,2023
wind_dir,WS-01,,,2023-06-03 09:00:00,144,weather_station,2023
solar,WS-01,,,2023-06-03 09:00:00,520,weather_station,2023
uv,WS-01,,,2023-06-03 09:00:00,5.6,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-03 09:00:00,24.66,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-03 09:00:00,61.09,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-03 09:00:00,21.89,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-03 09:00:00,61.45,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-03 09:00:00,22.25,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-03 09:00:00,60.6,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-03 09:00:00,56.53,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-03 09:00:00,70.79,hvac,2023
air_temp,WS-01,,,2023-06-03 12:00:00,74.46,weather_station,2023
humidity,WS-01,,,2023-06-03 12:00:00,51.03,weather_station,2023
wind_speed,WS-01,,,2023-06-03 12:00:00,9.57,weather_station,2023
wind_dir,WS-01,,,2023-06-03 12:00:00,132,weather_station,2023
solar,WS-01,,,2023-06-03 12:00:00,1005,weather_station,2023
uv,WS-01,,,2023-06-03 12:00:00,9.8,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-03 12:00:00,24.08,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-03 12:00:00,62.13,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-03 12:00:00,20.95,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-03 12:00:00,62.36,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-03 12:00:00,22.15,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-03 12:00:00,61.48,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-03 12:00:00,56.9,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-03 12:00:00,73.05,hvac,2023
air_temp,WS-01,,,2023-06-03 15:00:00,80.11,weather_station,2023
humidity,WS-01,,,2023-06-03 15:00:00,43.5,weather_station,2023
wind_speed,WS-01,,,2023-06-03 15:00:00,11.39,weather_station,2023
wind_dir,WS-01,,,2023-06-03 15:00:00,121,weather_station,2023
solar,WS-01,,,2023-06-03 15:00:00,809,weather_station,2023
uv,WS-01,,,2023-06-03 15:00:00,7.2,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-03 15:00:00,23.81,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-03 15:00:00,62.61,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-03 15:00:00,20.42,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-03 15:00:00,62.76,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-03 15:00:00,22.22,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-03 15:00:00,61.86,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-03 15:00:00,57.05,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-03 15:00:00,74.35,hvac,2023
air_temp,WS-01,,,2023-06-03 18:00:00,77.39,weather_station,2023
humidity,WS-01,,,2023-06-03 18:00:00,46.71,weather_station,2023
wind_speed,WS-01,,,2023-06-03 18:00:00,10.05,weather_station,2023
wind_dir,WS-01,,,2023-06-03 18:00:00,123,weather_station,2023
solar,WS-01,,,2023-06-03 18:00:00,115,weather_station,2023
uv,WS-01,,,2023-06-03 18:00:00,0.9,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-03 18:00:00,23.89,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-03 18:00:00,62.22,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-03 18:00:00,20.17,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-03 18:00:00,62.48,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-03 18:00:00,22.58,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-03 18:00:00,61.53,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-03 18:00:00,57.02,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-03 18:00:00,74.54,hvac,2023
air_temp,WS-01,,,2023-06-03 21:00:00,68.97,weather_station,2023
humidity,WS-01,,,2023-06-03 21:00:00,57.46,weather_station,2023
wind_speed,WS-01,,,2023-06-03 21:00:00,6.63,weather_station,2023
wind_dir,WS-01,,,2023-06-03 21:00:00,172,weather_station,2023
solar,WS-01,,,2023-06-03 21:00:00,0,weather_station,2023
uv,WS-01,,,2023-06-03 21:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-03 21:00:00,24.33,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-03 21:00:00,61.08,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-03 21:00:00,20.16,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-03 21:00:00,61.49,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-03 21:00:00,23.42,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-03 21:00:00,60.49,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-03 21:00:00,56.71,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-03 21:00:00,74.06,hvac,2023
air_temp,WS-01,,,2023-06-04 00:00:00,59.9,weather_station,2023
humidity,WS-01,,,2023-06-04 00:00:00,71.17,weather_station,2023
wind_speed,WS-01,,,2023-06-04 00:00:00,3.8,weather_station,2023
wind_dir,WS-01,,,2023-06-04 00:00:00,242,weather_station,2023
solar,WS-01,,,2023-06-04 00:00:00,0,weather_station,2023
uv,WS-01,,,2023-06-04 00:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-04 00:00:00,27.87,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-04 00:00:00,60.12,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-04 00:00:00,23.83,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-04 00:00:00,60.51,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-04 00:00:00,26.76,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-04 00:00:00,59.35,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-04 00:00:00,56.23,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-04 00:00:00,72.35,hvac,2023
air_temp,WS-01,,,2023-06-04 03:00:00,55.08,weather_station,2023
humidity,WS-01,,,2023-06-04 03:00:00,81.83,weather_station,2023
wind_speed,WS-01,,,2023-06-04 03:00:00,3.14,weather_station,2023
wind_dir,WS-01,,,2023-06-04 03:00:00,292,weather_station,2023
solar,WS-01,,,2023-06-04 03:00:00,0,weather_station,2023
uv,WS-01,,,2023-06-04 03:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-04 03:00:00,28.33,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-04 03:00:00,59.89,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-04 03:00:00,24.83,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-04 03:00:00,60.18,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-04 03:00:00,26.47,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-04 03:00:00,58.51,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-04 03:00:00,56.02,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-04 03:00:00,70.54,hvac,2023
irrigation_volume,FM-01,B1,,2023-06-04 05:00:00,0,flow_meter,2023
irrigation_volume,FM-02,B2,,2023-06-04 05:00:00,0,flow_meter,2023
irrigation_volume,FM-03,B3,,2023-06-04 05:00:00,3978,flow_meter,2023
air_temp,WS-01,,,2023-06-04 06:00:00,57.51,weather_station,2023
humidity,WS-01,,,2023-06-04 06:00:00,79.31,weather_station,2023
wind_speed,WS-01,,,2023-06-04 06:00:00,4.3,weather_station,2023
wind_dir,WS-01,,,2023-06-04 06:00:00,292,weather_station,2023
solar,WS-01,,,2023-06-04 06:00:00,0,weather_station,2023
uv,WS-01,,,2023-06-04 06:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-04 06:00:00,28.15,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-04 06:00:00,60.35,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-04 06:00:00,24.78,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-04 06:00:00,60.57,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-04 06:00:00,26.02,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-04 06:00:00,58.83,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-04 06:00:00,56.15,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-04 06:00:00,70.76,hvac,2023
precipitation,WS-01,,,2023-06-04 06:00:00,0.0,weather_station,2023
air_temp,WS-01,,,2023-06-04 09:00:00,63.97,weather_station,2023
humidity,WS-01,,,2023-06-04 09:00:00,65.03,weather_station,2023
wind_speed,WS-01,,,2023-06-04 09:00:00,6.68,weather_station,2023
wind_dir,WS-01,,,2023-06-04 09:00:00,278,weather_station,2023
solar,WS-01,,,2023-06-04 09:00:00,514,weather_station,2023
uv,WS-01,,,2023-06-04 09:00:00,6.7,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-04 09:00:00,27.8,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-04 09:00:00,61.39,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-04 09:00:00,24.11,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-04 09:00:00,61.3,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-04 09:00:00,25.48,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-04 09:00:00,60.42,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-04 09:00:00,56.19,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-04 09:00:00,73.51,hvac,2023
air_temp,WS-01,,,2023-06-04 12:00:00,71.75,weather_station,2023
humidity,WS-01,,,2023-06-04 12:00:00,50.52,weather_station,2023
wind_speed,WS-01,,,2023-06-04 12:00:00,9.45,weather_station,2023
wind_dir,WS-01,,,2023-06-04 12:00:00,262,weather_station,2023
solar,WS-01,,,2023-06-04 12:00:00,917,weather_station,2023
uv,WS-01,,,2023-06-04 12:00:00,11.7,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-04 12:00:00,27.3,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-04 12:00:00,62.55,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-04 12:00:00,23.37,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-04 12:00:00,62.22,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-04 12:00:00,24.84,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-04 12:00:00,61.95,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-04 12:00:00,56.41,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-04 12:00:00,75.98,hvac,2023
air_temp,WS-01,,,2023-06-04 15:00:00,77.17,weather_station,2023
humidity,WS-01,,,2023-06-04 15:00:00,44.95,weather_station,2023
wind_speed,WS-01,,,2023-06-04 15:00:00,11.53,weather_station,2023
wind_dir,WS-01,,,2023-06-04 15:00:00,254,weather_station,2023
solar,WS-01,,,2023-06-04 15:00:00,761,weather_station,2023
uv,WS-01,,,2023-06-04 15:00:00,8.6,weather_station,2023
soil_moisture,SP-01,B1,,2023-06-04 15:00:00,27.17,soil_probe,2023
soil_temp,SP-01,B1,,2023-06-04 15:00:00,63.11,soil_probe,2023
soil_moisture,SP-02,B2,,2023-06-04 15:00:00,22.74,soil_probe,2023
soil_temp,SP-02,B2,,2023-06-04 15:00:00,63.05,soil_probe,2023
soil_moisture,SP-03,B3,,2023-06-04 15:00:00,24.63,soil_probe,2023
soil_temp,SP-03,B3,,2023-06-04 15:00:00,62.36,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-06-04 15:00:00,56.71,hvac,2023
cellar_rh,CELLAR-A,,,2023-06-04 15:00:00,75.35,hvac,2023
air_temp,WS-01,,,2023-06-04 18:00:00,75.66,weather_station,2023
humidity,WS-01,,,2023-06-04 18:00:00,49.54,weather_station,2023
wind_speed,WS-01,,,2023-06-04 18:00:00,11.37,weather_station,2023
