metric_key,sensor_id,block_id,tank_id,recorded_at,value,source_system,vintage
cellar_temp,CELLAR-A,,,2022-05-20 12:00:00,56.99,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-20 12:00:00,75.04,hvac,2022
air_temp,WS-01,,,2022-05-20 15:00:00,80.78,weather_station,2022
humidity,WS-01,,,2022-05-20 15:00:00,38.73,weather_station,2022
wind_speed,WS-01,,,2022-05-20 15:00:00,11.13,weather_station,2022
wind_dir,WS-01,,,2022-05-20 15:00:00,246,weather_station,2022
solar,WS-01,,,2022-05-20 15:00:00,655,weather_station,2022
uv,WS-01,,,2022-05-20 15:00:00,7.5,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-20 15:00:00,19.76,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-20 15:00:00,66.63,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-20 15:00:00,15.77,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-20 15:00:00,67.41,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-20 15:00:00,18.52,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-20 15:00:00,65.39,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-20 15:00:00,57.06,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-20 15:00:00,75.72,hvac,2022
air_temp,WS-01,,,2022-05-20 18:00:00,76.96,weather_station,2022
humidity,WS-01,,,2022-05-20 18:00:00,41.42,weather_station,2022
wind_speed,WS-01,,,2022-05-20 18:00:00,9.04,weather_station,2022
wind_dir,WS-01,,,2022-05-20 18:00:00,233,weather_station,2022
solar,WS-01,,,2022-05-20 18:00:00,90,weather_station,2022
uv,WS-01,,,2022-05-20 18:00:00,0.9,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-20 18:00:00,20.28,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-20 18:00:00,65.99,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-20 18:00:00,16.24,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-20 18:00:00,67.12,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-20 18:00:00,19.09,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-20 18:00:00,65.04,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-20 18:00:00,56.77,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-20 18:00:00,75.26,hvac,2022
air_temp,WS-01,,,2022-05-20 21:00:00,69.15,weather_station,2022
humidity,WS-01,,,2022-05-20 21:00:00,51.21,weather_station,2022
wind_speed,WS-01,,,2022-05-20 21:00:00,6.66,weather_station,2022
wind_dir,WS-01,,,2022-05-20 21:00:00,184,weather_station,2022
solar,WS-01,,,2022-05-20 21:00:00,0,weather_station,2022
uv,WS-01,,,2022-05-20 21:00:00,0.0,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-20 21:00:00,21.29,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-20 21:00:00,65.18,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-20 21:00:00,16.78,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-20 21:00:00,65.63,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-20 21:00:00,19.39,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-20 21:00:00,64.19,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-20 21:00:00,56.26,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-20 21:00:00,73.83,hvac,2022
air_temp,WS-01,,,2022-05-21 00:00:00,61.03,weather_station,2022
humidity,WS-01,,,2022-05-21 00:00:00,61.21,weather_station,2022
wind_speed,WS-01,,,2022-05-21 00:00:00,4.22,weather_station,2022
wind_dir,WS-01,,,2022-05-21 00:00:00,130,weather_station,2022
solar,WS-01,,,2022-05-21 00:00:00,0,weather_station,2022
uv,WS-01,,,2022-05-21 00:00:00,0.0,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-21 00:00:00,22.44,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-21 00:00:00,64.51,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-21 00:00:00,17.28,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-21 00:00:00,64.01,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-21 00:00:00,19.55,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-21 00:00:00,63.46,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-21 00:00:00,55.7,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-21 00:00:00,72.29,hvac,2022
air_temp,WS-01,,,2022-05-21 03:00:00,56.5,weather_station,2022
humidity,WS-01,,,2022-05-21 03:00:00,68.83,weather_station,2022
wind_speed,WS-01,,,2022-05-21 03:00:00,2.57,weather_station,2022
wind_dir,WS-01,,,2022-05-21 03:00:00,104,weather_station,2022
solar,WS-01,,,2022-05-21 03:00:00,0,weather_station,2022
uv,WS-01,,,2022-05-21 03:00:00,0.0,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-21 03:00:00,22.47,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-21 03:00:00,64.05,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-21 03:00:00,17.47,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-21 03:00:00,63.34,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-21 03:00:00,19.93,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-21 03:00:00,62.74,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-21 03:00:00,55.46,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-21 03:00:00,71.72,hvac,2022
irrigation_volume,FM-01,B1,,2022-05-21 05:00:00,0,flow_meter,2022
irrigation_volume,FM-02,B2,,2022-05-21 05:00:00,0,flow_meter,2022
irrigation_volume,FM-03,B3,,2022-05-21 05:00:00,0,flow_meter,2022
air_temp,WS-01,,,2022-05-21 06:00:00,59.08,weather_station,2022
humidity,WS-01,,,2022-05-21 06:00:00,70.15,weather_station,2022
wind_speed,WS-01,,,2022-05-21 06:00:00,2.91,weather_station,2022
wind_dir,WS-01,,,2022-05-21 06:00:00,141,weather_station,2022
solar,WS-01,,,2022-05-21 06:00:00,0,weather_station,2022
uv,WS-01,,,2022-05-21 06:00:00,0.0,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-21 06:00:00,21.2,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-21 06:00:00,64.67,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-21 06:00:00,16.88,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-21 06:00:00,63.61,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-21 06:00:00,20.04,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-21 06:00:00,62.6,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-21 06:00:00,55.68,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-21 06:00:00,72.7,hvac,2022
precipitation,WS-01,,,2022-05-21 06:00:00,0.0,weather_station,2022
air_temp,WS-01,,,2022-05-21 09:00:00,67.34,weather_station,2022
humidity,WS-01,,,2022-05-21 09:00:00,60.41,weather_station,2022
wind_speed,WS-01,,,2022-05-21 09:00:00,5.72,weather_station,2022
wind_dir,WS-01,,,2022-05-21 09:00:00,218,weather_station,2022
solar,WS-01,,,2022-05-21 09:00:00,575,weather_station,2022
uv,WS-01,,,2022-05-21 09:00:00,5.8,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-21 09:00:00,20.27,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-21 09:00:00,65.8,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-21 09:00:00,16.24,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-21 09:00:00,64.66,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-21 09:00:00,19.48,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-21 09:00:00,63.52,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-21 09:00:00,56.19,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-21 09:00:00,74.0,hvac,2022
air_temp,WS-01,,,2022-05-21 12:00:00,75.54,weather_station,2022
humidity,WS-01,,,2022-05-21 12:00:00,48.42,weather_station,2022
wind_speed,WS-01,,,2022-05-21 12:00:00,10.53,weather_station,2022
wind_dir,WS-01,,,2022-05-21 12:00:00,288,weather_station,2022
solar,WS-01,,,2022-05-21 12:00:00,904,weather_station,2022
uv,WS-01,,,2022-05-21 12:00:00,10.9,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-21 12:00:00,19.85,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-21 12:00:00,66.59,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-21 12:00:00,16.57,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-21 12:00:00,65.89,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-21 12:00:00,18.31,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-21 12:00:00,64.68,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-21 12:00:00,56.87,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-21 12:00:00,73.26,hvac,2022
air_temp,WS-01,,,2022-05-21 15:00:00,79.4,weather_station,2022
humidity,WS-01,,,2022-05-21 15:00:00,42.57,weather_station,2022
wind_speed,WS-01,,,2022-05-21 15:00:00,13.29,weather_station,2022
wind_dir,WS-01,,,2022-05-21 15:00:00,304,weather_station,2022
solar,WS-01,,,2022-05-21 15:00:00,654,weather_station,2022
uv,WS-01,,,2022-05-21 15:00:00,8.3,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-21 15:00:00,19.7,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-21 15:00:00,66.89,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-21 15:00:00,16.95,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-21 15:00:00,66.51,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-21 15:00:00,17.62,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-21 15:00:00,65.25,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-21 15:00:00,57.25,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-21 15:00:00,72.41,hvac,2022
air_temp,WS-01,,,2022-05-21 18:00:00,77.28,weather_station,2022
humidity,WS-01,,,2022-05-21 18:00:00,45.92,weather_station,2022
wind_speed,WS-01,,,2022-05-21 18:00:00,11.21,weather_station,2022
wind_dir,WS-01,,,2022-05-21 18:00:00,283,weather_station,2022
solar,WS-01,,,2022-05-21 18:00:00,95,weather_station,2022
uv,WS-01,,,2022-05-21 18:00:00,1.0,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-21 18:00:00,19.98,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-21 18:00:00,66.9,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-21 18:00:00,16.77,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-21 18:00:00,66.23,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-21 18:00:00,18.1,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-21 18:00:00,65.16,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-21 18:00:00,57.11,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-21 18:00:00,73.47,hvac,2022
air_temp,WS-01,,,2022-05-21 21:00:00,69.71,weather_station,2022
humidity,WS-01,,,2022-05-21 21:00:00,56.88,weather_station,2022
wind_speed,WS-01,,,2022-05-21 21:00:00,6.74,weather_station,2022
wind_dir,WS-01,,,2022-05-21 21:00:00,254,weather_station,2022
solar,WS-01,,,2022-05-21 21:00:00,0,weather_station,2022
uv,WS-01,,,2022-05-21 21:00:00,0.0,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-21 21:00:00,20.71,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-21 21:00:00,66.31,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-21 21:00:00,16.84,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-21 21:00:00,65.26,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-21 21:00:00,19.12,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-21 21:00:00,64.45,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-21 21:00:00,56.64,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-21 21:00:00,74.22,hvac,2022
air_temp,WS-01,,,2022-05-22 00:00:00,60.92,weather_station,2022
humidity,WS-01,,,2022-05-22 00:00:00,68.57,weather_station,2022
wind_speed,WS-01,,,2022-05-22 00:00:00,3.53,weather_station,2022
wind_dir,WS-01,,,2022-05-22 00:00:00,234,weather_station,2022
solar,WS-01,,,2022-05-22 00:00:00,0,weather_station,2022
uv,WS-01,,,2022-05-22 00:00:00,0.0,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-22 00:00:00,24.15,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-22 00:00:00,65.24,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-22 00:00:00,20.04,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-22 00:00:00,64.34,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-22 00:00:00,22.71,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-22 00:00:00,63.44,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-22 00:00:00,56.07,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-22 00:00:00,72.6,hvac,2022
air_temp,WS-01,,,2022-05-22 03:00:00,56.6,weather_station,2022
humidity,WS-01,,,2022-05-22 03:00:00,73.09,weather_station,2022
wind_speed,WS-01,,,2022-05-22 03:00:00,1.99,weather_station,2022
wind_dir,WS-01,,,2022-05-22 03:00:00,222,weather_station,2022
solar,WS-01,,,2022-05-22 03:00:00,0,weather_station,2022
uv,WS-01,,,2022-05-22 03:00:00,0.0,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-22 03:00:00,24.25,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-22 03:00:00,64.43,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-22 03:00:00,19.62,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-22 03:00:00,64.13,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-22 03:00:00,23.16,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-22 03:00:00,62.89,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-22 03:00:00,55.62,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-22 03:00:00,70.64,hvac,2022
irrigation_volume,FM-01,B1,,2022-05-22 05:00:00,0,flow_meter,2022
irrigation_volume,FM-02,B2,,2022-05-22 05:00:00,0,flow_meter,2022
irrigation_volume,FM-03,B3,,2022-05-22 05:00:00,0,flow_meter,2022
air_temp,WS-01,,,2022-05-22 06:00:00,59.33,weather_station,2022
humidity,WS-01,,,2022-05-22 06:00:00,68.7,weather_station,2022
wind_speed,WS-01,,,2022-05-22 06:00:00,2.9,weather_station,2022
wind_dir,WS-01,,,2022-05-22 06:00:00,179,weather_station,2022
solar,WS-01,,,2022-05-22 06:00:00,0,weather_station,2022
uv,WS-01,,,2022-05-22 06:00:00,0.0,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-22 06:00:00,23.96,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-22 06:00:00,64.68,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-22 06:00:00,19.22,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-22 06:00:00,64.6,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-22 06:00:00,22.92,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-22 06:00:00,63.21,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-22 06:00:00,55.74,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-22 06:00:00,70.64,hvac,2022
precipitation,WS-01,,,2022-05-22 06:00:00,0.0,weather_station,2022
air_temp,WS-01,,,2022-05-22 09:00:00,67.08,weather_station,2022
humidity,WS-01,,,2022-05-22 09:00:00,55.91,weather_station,2022
wind_speed,WS-01,,,2022-05-22 09:00:00,5.68,weather_station,2022
wind_dir,WS-01,,,2022-05-22 09:00:00,132,weather_station,2022
solar,WS-01,,,2022-05-22 09:00:00,486,weather_station,2022
uv,WS-01,,,2022-05-22 09:00:00,5.5,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-22 09:00:00,23.81,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-22 09:00:00,65.53,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-22 09:00:00,19.63,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-22 09:00:00,65.72,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-22 09:00:00,22.01,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-22 09:00:00,63.86,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-22 09:00:00,56.53,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-22 09:00:00,71.66,hvac,2022
air_temp,WS-01,,,2022-05-22 12:00:00,75.77,weather_station,2022
humidity,WS-01,,,2022-05-22 12:00:00,42.46,weather_station,2022
wind_speed,WS-01,,,2022-05-22 12:00:00,8.73,weather_station,2022
wind_dir,WS-01,,,2022-05-22 12:00:00,110,weather_station,2022
solar,WS-01,,,2022-05-22 12:00:00,823,weather_station,2022
uv,WS-01,,,2022-05-22 12:00:00,10.0,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-22 12:00:00,23.45,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-22 12:00:00,66.54,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-22 12:00:00,19.66,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-22 12:00:00,66.93,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-22 12:00:00,21.11,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-22 12:00:00,64.73,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-22 12:00:00,57.27,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-22 12:00:00,72.89,hvac,2022
air_temp,WS-01,,,2022-05-22 15:00:00,80.13,weather_station,2022
humidity,WS-01,,,2022-05-22 15:00:00,38.15,weather_station,2022
wind_speed,WS-01,,,2022-05-22 15:00:00,11.09,weather_station,2022
wind_dir,WS-01,,,2022-05-22 15:00:00,132,weather_station,2022
solar,WS-01,,,2022-05-22 15:00:00,625,weather_station,2022
uv,WS-01,,,2022-05-22 15:00:00,7.5,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-22 15:00:00,23.16,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-22 15:00:00,66.95,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-22 15:00:00,19.05,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-22 15:00:00,67.2,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-22 15:00:00,20.85,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-22 15:00:00,65.36,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-22 15:00:00,57.52,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-22 15:00:00,74.65,hvac,2022
air_temp,WS-01,,,2022-05-22 18:00:00,77.11,weather_station,2022
humidity,WS-01,,,2022-05-22 18:00:00,44.51,weather_station,2022
wind_speed,WS-01,,,2022-05-22 18:00:00,11.33,weather_station,2022
wind_dir,WS-01,,,2022-05-22 18:00:00,178,weather_station,2022
solar,WS-01,,,2022-05-22 18:00:00,89,weather_station,2022
uv,WS-01,,,2022-05-22 18:00:00,0.9,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-22 18:00:00,23.45,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-22 18:00:00,66.37,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-22 18:00:00,18.88,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-22 18:00:00,66.42,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-22 18:00:00,21.18,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-22 18:00:00,65.09,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-22 18:00:00,57.35,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-22 18:00:00,75.66,hvac,2022
air_temp,WS-01,,,2022-05-22 21:00:00,69.06,weather_station,2022
humidity,WS-01,,,2022-05-22 21:00:00,54.96,weather_station,2022
wind_speed,WS-01,,,2022-05-22 21:00:00,8.34,weather_station,2022
wind_dir,WS-01,,,2022-05-22 21:00:00,219,weather_station,2022
solar,WS-01,,,2022-05-22 21:00:00,0,weather_station,2022
uv,WS-01,,,2022-05-22 21:00:00,0.0,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-22 21:00:00,23.67,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-22 21:00:00,65.5,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-22 21:00:00,19.28,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-22 21:00:00,65.4,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-22 21:00:00,21.59,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-22 21:00:00,64.18,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-22 21:00:00,56.86,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-22 21:00:00,73.82,hvac,2022
air_temp,WS-01,,,2022-05-23 00:00:00,61.27,weather_station,2022
humidity,WS-01,,,2022-05-23 00:00:00,63.43,weather_station,2022
wind_speed,WS-01,,,2022-05-23 00:00:00,4.43,weather_station,2022
wind_dir,WS-01,,,2022-05-23 00:00:00,230,weather_station,2022
solar,WS-01,,,2022-05-23 00:00:00,0,weather_station,2022
uv,WS-01,,,2022-05-23 00:00:00,0.0,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-23 00:00:00,23.22,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-23 00:00:00,65.16,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-23 00:00:00,19.49,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-23 00:00:00,64.65,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-23 00:00:00,21.7,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-23 00:00:00,63.62,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-23 00:00:00,56.31,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-23 00:00:00,70.45,hvac,2022
air_temp,WS-01,,,2022-05-23 03:00:00,57.12,weather_station,2022
humidity,WS-01,,,2022-05-23 03:00:00,68.39,weather_station,2022
wind_speed,WS-01,,,2022-05-23 03:00:00,2.67,weather_station,2022
wind_dir,WS-01,,,2022-05-23 03:00:00,238,weather_station,2022
solar,WS-01,,,2022-05-23 03:00:00,0,weather_station,2022
uv,WS-01,,,2022-05-23 03:00:00,0.0,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-23 03:00:00,23.15,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-23 03:00:00,64.81,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-23 03:00:00,19.61,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-23 03:00:00,64.17,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-23 03:00:00,21.74,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-23 03:00:00,63.21,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-23 03:00:00,56.01,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-23 03:00:00,69.32,hvac,2022
irrigation_volume,FM-01,B1,,2022-05-23 05:00:00,0,flow_meter,2022
irrigation_volume,FM-02,B2,,2022-05-23 05:00:00,0,flow_meter,2022
irrigation_volume,FM-03,B3,,2022-05-23 05:00:00,0,flow_meter,2022
air_temp,WS-01,,,2022-05-23 06:00:00,60.09,weather_station,2022
humidity,WS-01,,,2022-05-23 06:00:00,64.79,weather_station,2022
wind_speed,WS-01,,,2022-05-23 06:00:00,4.18,weather_station,2022
wind_dir,WS-01,,,2022-05-23 06:00:00,248,weather_station,2022
solar,WS-01,,,2022-05-23 06:00:00,0,weather_station,2022
uv,WS-01,,,2022-05-23 06:00:00,0.0,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-23 06:00:00,22.94,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-23 06:00:00,65.13,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-23 06:00:00,19.09,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-23 06:00:00,64.57,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-23 06:00:00,20.79,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-23 06:00:00,63.66,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-23 06:00:00,55.88,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-23 06:00:00,72.12,hvac,2022
precipitation,WS-01,,,2022-05-23 06:00:00,0.0,weather_station,2022
air_temp,WS-01,,,2022-05-23 09:00:00,68.67,weather_station,2022
humidity,WS-01,,,2022-05-23 09:00:00,53.43,weather_station,2022
wind_speed,WS-01,,,2022-05-23 09:00:00,7.42,weather_station,2022
wind_dir,WS-01,,,2022-05-23 09:00:00,255,weather_station,2022
solar,WS-01,,,2022-05-23 09:00:00,539,weather_station,2022
uv,WS-01,,,2022-05-23 09:00:00,6.5,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-23 09:00:00,22.31,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-23 09:00:00,66.18,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-23 09:00:00,18.22,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-23 09:00:00,65.68,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-23 09:00:00,19.62,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-23 09:00:00,64.82,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-23 09:00:00,56.14,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-23 09:00:00,75.15,hvac,2022
air_temp,WS-01,,,2022-05-23 12:00:00,77.87,weather_station,2022
humidity,WS-01,,,2022-05-23 12:00:00,43.26,weather_station,2022
wind_speed,WS-01,,,2022-05-23 12:00:00,11.18,weather_station,2022
wind_dir,WS-01,,,2022-05-23 12:00:00,253,weather_station,2022
solar,WS-01,,,2022-05-23 12:00:00,930,weather_station,2022
uv,WS-01,,,2022-05-23 12:00:00,11.6,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-23 12:00:00,21.45,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-23 12:00:00,67.11,soil_probe,2022
soil_moisture,SP-02,B2,,2022-05-23 12:00:00,17.5,soil_probe,2022
soil_temp,SP-02,B2,,2022-05-23 12:00:00,66.65,soil_probe,2022
soil_moisture,SP-03,B3,,2022-05-23 12:00:00,18.92,soil_probe,2022
soil_temp,SP-03,B3,,2022-05-23 12:00:00,65.59,soil_probe,2022
cellar_temp,CELLAR-A,,,2022-05-23 12:00:00,56.68,hvac,2022
cellar_rh,CELLAR-A,,,2022-05-23 12:00:00,74.99,hvac,2022
air_temp,WS-01,,,2022-05-23 15:00:00,82.48,weather_station,2022
humidity,WS-01,,,2022-05-23 15:00:00,40.29,weather_station,2022
wind_speed,WS-01,,,2022-05-23 15:00:00,13.67,weather_station,2022
wind_dir,WS-01,,,2022-05-23 15:00:00,242,weather_station,2022
solar,WS-01,,,2022-05-23 15:00:00,700,weather_station,2022
uv,WS-01,,,2022-05-23 15:00:00,8.2,weather_station,2022
soil_moisture,SP-01,B1,,2022-05-23 15:00:00,20.87,soil_probe,2022
soil_temp,SP-01,B1,,2022-05-23 15:00:00,67.34,soil_probe,2022
