metric_key,sensor_id,block_id,tank_id,recorded_at,value,source_system,vintage
air_temp,WS-01,,,2024-05-19 09:00:00,65.89,weather_station,2024
humidity,WS-01,,,2024-05-19 09:00:00,60.29,weather_station,2024
wind_speed,WS-01,,,2024-05-19 09:00:00,5.86,weather_station,2024
wind_dir,WS-01,,,2024-05-19 09:00:00,131,weather_station,2024
solar,WS-01,,,2024-05-19 09:00:00,552,weather_station,2024
uv,WS-01,,,2024-05-19 09:00:00,5.8,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-19 09:00:00,23.78,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-19 09:00:00,63.03,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-19 09:00:00,19.96,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-19 09:00:00,62.51,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-19 09:00:00,21.38,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-19 09:00:00,61.82,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-19 09:00:00,56.48,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-19 09:00:00,73.3,hvac,2024
air_temp,WS-01,,,2024-05-19 12:00:00,74.99,weather_station,2024
humidity,WS-01,,,2024-05-19 12:00:00,44.4,weather_station,2024
wind_speed,WS-01,,,2024-05-19 12:00:00,9.34,weather_station,2024
wind_dir,WS-01,,,2024-05-19 12:00:00,132,weather_station,2024
solar,WS-01,,,2024-05-19 12:00:00,852,weather_station,2024
uv,WS-01,,,2024-05-19 12:00:00,11.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-19 12:00:00,22.82,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-19 12:00:00,64.24,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-19 12:00:00,19.46,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-19 12:00:00,63.6,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-19 12:00:00,20.62,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-19 12:00:00,62.99,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-19 12:00:00,57.09,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-19 12:00:00,73.88,hvac,2024
air_temp,WS-01,,,2024-05-19 15:00:00,78.9,weather_station,2024
humidity,WS-01,,,2024-05-19 15:00:00,39.78,weather_station,2024
wind_speed,WS-01,,,2024-05-19 15:00:00,12.12,weather_station,2024
wind_dir,WS-01,,,2024-05-19 15:00:00,134,weather_station,2024
solar,WS-01,,,2024-05-19 15:00:00,609,weather_station,2024
uv,WS-01,,,2024-05-19 15:00:00,8.4,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-19 15:00:00,22.64,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-19 15:00:00,64.63,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-19 15:00:00,18.84,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-19 15:00:00,64.23,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-19 15:00:00,20.15,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-19 15:00:00,63.03,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-19 15:00:00,57.45,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-19 15:00:00,74.94,hvac,2024
air_temp,WS-01,,,2024-05-19 18:00:00,75.25,weather_station,2024
humidity,WS-01,,,2024-05-19 18:00:00,45.69,weather_station,2024
wind_speed,WS-01,,,2024-05-19 18:00:00,12.95,weather_station,2024
wind_dir,WS-01,,,2024-05-19 18:00:00,135,weather_station,2024
solar,WS-01,,,2024-05-19 18:00:00,90,weather_station,2024
uv,WS-01,,,2024-05-19 18:00:00,1.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-19 18:00:00,23.04,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-19 18:00:00,64.01,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-19 18:00:00,18.62,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-19 18:00:00,63.94,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-19 18:00:00,20.16,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-19 18:00:00,61.93,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-19 18:00:00,57.44,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-19 18:00:00,74.96,hvac,2024
air_temp,WS-01,,,2024-05-19 21:00:00,66.35,weather_station,2024
humidity,WS-01,,,2024-05-19 21:00:00,56.5,weather_station,2024
wind_speed,WS-01,,,2024-05-19 21:00:00,9.55,weather_station,2024
wind_dir,WS-01,,,2024-05-19 21:00:00,145,weather_station,2024
solar,WS-01,,,2024-05-19 21:00:00,0,weather_station,2024
uv,WS-01,,,2024-05-19 21:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-19 21:00:00,23.63,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-19 21:00:00,62.81,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-19 21:00:00,19.19,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-19 21:00:00,62.81,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-19 21:00:00,20.79,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-19 21:00:00,60.99,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-19 21:00:00,56.97,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-19 21:00:00,73.08,hvac,2024
air_temp,WS-01,,,2024-05-20 00:00:00,56.17,weather_station,2024
humidity,WS-01,,,2024-05-20 00:00:00,66.22,weather_station,2024
wind_speed,WS-01,,,2024-05-20 00:00:00,4.2,weather_station,2024
wind_dir,WS-01,,,2024-05-20 00:00:00,184,weather_station,2024
solar,WS-01,,,2024-05-20 00:00:00,0,weather_station,2024
uv,WS-01,,,2024-05-20 00:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-20 00:00:00,27.02,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-20 00:00:00,61.45,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-20 00:00:00,22.69,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-20 00:00:00,61.55,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-20 00:00:00,24.42,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-20 00:00:00,60.59,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-20 00:00:00,56.42,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-20 00:00:00,69.89,hvac,2024
air_temp,WS-01,,,2024-05-20 03:00:00,51.29,weather_station,2024
humidity,WS-01,,,2024-05-20 03:00:00,71.58,weather_station,2024
wind_speed,WS-01,,,2024-05-20 03:00:00,1.95,weather_station,2024
wind_dir,WS-01,,,2024-05-20 03:00:00,227,weather_station,2024
solar,WS-01,,,2024-05-20 03:00:00,0,weather_station,2024
uv,WS-01,,,2024-05-20 03:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-20 03:00:00,27.16,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-20 03:00:00,60.8,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-20 03:00:00,22.97,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-20 03:00:00,60.91,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-20 03:00:00,24.73,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-20 03:00:00,60.17,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-20 03:00:00,56.1,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-20 03:00:00,68.58,hvac,2024
irrigation_volume,FM-01,B1,,2024-05-20 05:00:00,0,flow_meter,2024
irrigation_volume,FM-02,B2,,2024-05-20 05:00:00,0,flow_meter,2024
irrigation_volume,FM-03,B3,,2024-05-20 05:00:00,0,flow_meter,2024
air_temp,WS-01,,,2024-05-20 06:00:00,54.78,weather_station,2024
humidity,WS-01,,,2024-05-20 06:00:00,67.8,weather_station,2024
wind_speed,WS-01,,,2024-05-20 06:00:00,3.21,weather_station,2024
wind_dir,WS-01,,,2024-05-20 06:00:00,248,weather_station,2024
solar,WS-01,,,2024-05-20 06:00:00,0,weather_station,2024
uv,WS-01,,,2024-05-20 06:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-20 06:00:00,26.34,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-20 06:00:00,61.55,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-20 06:00:00,23.11,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-20 06:00:00,61.31,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-20 06:00:00,24.79,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-20 06:00:00,59.98,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-20 06:00:00,55.8,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-20 06:00:00,68.94,hvac,2024
precipitation,WS-01,,,2024-05-20 06:00:00,0.0,weather_station,2024
air_temp,WS-01,,,2024-05-20 09:00:00,63.75,weather_station,2024
humidity,WS-01,,,2024-05-20 09:00:00,56.3,weather_station,2024
wind_speed,WS-01,,,2024-05-20 09:00:00,6.29,weather_station,2024
wind_dir,WS-01,,,2024-05-20 09:00:00,238,weather_station,2024
solar,WS-01,,,2024-05-20 09:00:00,576,weather_station,2024
uv,WS-01,,,2024-05-20 09:00:00,5.7,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-20 09:00:00,25.27,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-20 09:00:00,62.9,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-20 09:00:00,22.71,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-20 09:00:00,62.42,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-20 09:00:00,24.35,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-20 09:00:00,60.68,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-20 09:00:00,55.94,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-20 09:00:00,70.23,hvac,2024
air_temp,WS-01,,,2024-05-20 12:00:00,73.82,weather_station,2024
humidity,WS-01,,,2024-05-20 12:00:00,45.19,weather_station,2024
wind_speed,WS-01,,,2024-05-20 12:00:00,10.41,weather_station,2024
wind_dir,WS-01,,,2024-05-20 12:00:00,216,weather_station,2024
solar,WS-01,,,2024-05-20 12:00:00,944,weather_station,2024
uv,WS-01,,,2024-05-20 12:00:00,10.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-20 12:00:00,25.06,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-20 12:00:00,64.04,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-20 12:00:00,21.44,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-20 12:00:00,63.52,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-20 12:00:00,23.29,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-20 12:00:00,62.28,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-20 12:00:00,56.69,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-20 12:00:00,73.12,hvac,2024
air_temp,WS-01,,,2024-05-20 15:00:00,79.63,weather_station,2024
humidity,WS-01,,,2024-05-20 15:00:00,40.88,weather_station,2024
wind_speed,WS-01,,,2024-05-20 15:00:00,13.41,weather_station,2024
wind_dir,WS-01,,,2024-05-20 15:00:00,197,weather_station,2024
solar,WS-01,,,2024-05-20 15:00:00,673,weather_station,2024
uv,WS-01,,,2024-05-20 15:00:00,7.1,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-20 15:00:00,25.42,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-20 15:00:00,64.56,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-20 15:00:00,20.29,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-20 15:00:00,63.99,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-20 15:00:00,22.45,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-20 15:00:00,63.46,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-20 15:00:00,57.26,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-20 15:00:00,75.84,hvac,2024
air_temp,WS-01,,,2024-05-20 18:00:00,76.33,weather_station,2024
humidity,WS-01,,,2024-05-20 18:00:00,45.68,weather_station,2024
wind_speed,WS-01,,,2024-05-20 18:00:00,12.66,weather_station,2024
wind_dir,WS-01,,,2024-05-20 18:00:00,191,weather_station,2024
solar,WS-01,,,2024-05-20 18:00:00,93,weather_station,2024
uv,WS-01,,,2024-05-20 18:00:00,0.8,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-20 18:00:00,25.58,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-20 18:00:00,64.04,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-20 18:00:00,20.47,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-20 18:00:00,63.63,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-20 18:00:00,22.73,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-20 18:00:00,63.13,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-20 18:00:00,57.03,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-20 18:00:00,75.5,hvac,2024
air_temp,WS-01,,,2024-05-20 21:00:00,65.78,weather_station,2024
humidity,WS-01,,,2024-05-20 21:00:00,59.9,weather_station,2024
wind_speed,WS-01,,,2024-05-20 21:00:00,9.91,weather_station,2024
wind_dir,WS-01,,,2024-05-20 21:00:00,180,weather_station,2024
solar,WS-01,,,2024-05-20 21:00:00,0,weather_station,2024
uv,WS-01,,,2024-05-20 21:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-20 21:00:00,26.02,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-20 21:00:00,62.45,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-20 21:00:00,21.46,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-20 21:00:00,62.54,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-20 21:00:00,23.93,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-20 21:00:00,61.91,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-20 21:00:00,56.2,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-20 21:00:00,73.84,hvac,2024
air_temp,WS-01,,,2024-05-21 00:00:00,56.15,weather_station,2024
humidity,WS-01,,,2024-05-21 00:00:00,72.84,weather_station,2024
wind_speed,WS-01,,,2024-05-21 00:00:00,6.92,weather_station,2024
wind_dir,WS-01,,,2024-05-21 00:00:00,164,weather_station,2024
solar,WS-01,,,2024-05-21 00:00:00,0,weather_station,2024
uv,WS-01,,,2024-05-21 00:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-21 00:00:00,26.51,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-21 00:00:00,61.25,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-21 00:00:00,22.1,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-21 00:00:00,61.5,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-21 00:00:00,24.64,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-21 00:00:00,60.78,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-21 00:00:00,55.6,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-21 00:00:00,72.18,hvac,2024
air_temp,WS-01,,,2024-05-21 03:00:00,51.93,weather_station,2024
humidity,WS-01,,,2024-05-21 03:00:00,76.34,weather_station,2024
wind_speed,WS-01,,,2024-05-21 03:00:00,5.79,weather_station,2024
wind_dir,WS-01,,,2024-05-21 03:00:00,153,weather_station,2024
solar,WS-01,,,2024-05-21 03:00:00,0,weather_station,2024
uv,WS-01,,,2024-05-21 03:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-21 03:00:00,26.79,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-21 03:00:00,60.91,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-21 03:00:00,22.25,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-21 03:00:00,61.03,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-21 03:00:00,24.66,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-21 03:00:00,59.82,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-21 03:00:00,55.65,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-21 03:00:00,70.24,hvac,2024
irrigation_volume,FM-01,B1,,2024-05-21 05:00:00,13680,flow_meter,2024
irrigation_volume,FM-02,B2,,2024-05-21 05:00:00,0,flow_meter,2024
irrigation_volume,FM-03,B3,,2024-05-21 05:00:00,4961,flow_meter,2024
air_temp,WS-01,,,2024-05-21 06:00:00,54.9,weather_station,2024
humidity,WS-01,,,2024-05-21 06:00:00,70.72,weather_station,2024
wind_speed,WS-01,,,2024-05-21 06:00:00,6.99,weather_station,2024
wind_dir,WS-01,,,2024-05-21 06:00:00,157,weather_station,2024
solar,WS-01,,,2024-05-21 06:00:00,0,weather_station,2024
uv,WS-01,,,2024-05-21 06:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-21 06:00:00,26.53,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-21 06:00:00,61.43,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-21 06:00:00,21.91,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-21 06:00:00,61.46,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-21 06:00:00,24.22,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-21 06:00:00,59.9,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-21 06:00:00,56.01,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-21 06:00:00,69.81,hvac,2024
precipitation,WS-01,,,2024-05-21 06:00:00,0.0,weather_station,2024
air_temp,WS-01,,,2024-05-21 09:00:00,63.16,weather_station,2024
humidity,WS-01,,,2024-05-21 09:00:00,59.59,weather_station,2024
wind_speed,WS-01,,,2024-05-21 09:00:00,9.77,weather_station,2024
wind_dir,WS-01,,,2024-05-21 09:00:00,174,weather_station,2024
solar,WS-01,,,2024-05-21 09:00:00,628,weather_station,2024
uv,WS-01,,,2024-05-21 09:00:00,6.3,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-21 09:00:00,25.38,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-21 09:00:00,62.78,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-21 09:00:00,21.3,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-21 09:00:00,62.38,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-21 09:00:00,23.39,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-21 09:00:00,61.37,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-21 09:00:00,56.32,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-21 09:00:00,72.54,hvac,2024
air_temp,WS-01,,,2024-05-21 12:00:00,72.14,weather_station,2024
humidity,WS-01,,,2024-05-21 12:00:00,47.55,weather_station,2024
wind_speed,WS-01,,,2024-05-21 12:00:00,12.79,weather_station,2024
wind_dir,WS-01,,,2024-05-21 12:00:00,192,weather_station,2024
solar,WS-01,,,2024-05-21 12:00:00,1060,weather_station,2024
uv,WS-01,,,2024-05-21 12:00:00,11.7,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-21 12:00:00,23.98,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-21 12:00:00,64.35,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-21 12:00:00,20.68,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-21 12:00:00,63.33,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-21 12:00:00,22.45,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-21 12:00:00,63.1,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-21 12:00:00,56.61,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-21 12:00:00,75.93,hvac,2024
air_temp,WS-01,,,2024-05-21 15:00:00,77.05,weather_station,2024
humidity,WS-01,,,2024-05-21 15:00:00,42.26,weather_station,2024
wind_speed,WS-01,,,2024-05-21 15:00:00,13.56,weather_station,2024
wind_dir,WS-01,,,2024-05-21 15:00:00,201,weather_station,2024
solar,WS-01,,,2024-05-21 15:00:00,799,weather_station,2024
uv,WS-01,,,2024-05-21 15:00:00,8.3,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-21 15:00:00,23.57,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-21 15:00:00,64.84,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-21 15:00:00,20.09,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-21 15:00:00,64.04,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-21 15:00:00,22.2,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-21 15:00:00,63.56,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-21 15:00:00,56.98,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-21 15:00:00,76.09,hvac,2024
air_temp,WS-01,,,2024-05-21 18:00:00,75.45,weather_station,2024
humidity,WS-01,,,2024-05-21 18:00:00,48.62,weather_station,2024
wind_speed,WS-01,,,2024-05-21 18:00:00,10.35,weather_station,2024
wind_dir,WS-01,,,2024-05-21 18:00:00,213,weather_station,2024
solar,WS-01,,,2024-05-21 18:00:00,114,weather_station,2024
uv,WS-01,,,2024-05-21 18:00:00,0.9,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-21 18:00:00,23.86,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-21 18:00:00,64.1,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-21 18:00:00,19.59,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-21 18:00:00,64.12,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-21 18:00:00,22.85,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-21 18:00:00,62.67,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-21 18:00:00,57.26,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-21 18:00:00,73.36,hvac,2024
air_temp,WS-01,,,2024-05-21 21:00:00,67.45,weather_station,2024
humidity,WS-01,,,2024-05-21 21:00:00,60.47,weather_station,2024
wind_speed,WS-01,,,2024-05-21 21:00:00,6.94,weather_station,2024
wind_dir,WS-01,,,2024-05-21 21:00:00,236,weather_station,2024
solar,WS-01,,,2024-05-21 21:00:00,0,weather_station,2024
uv,WS-01,,,2024-05-21 21:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-21 21:00:00,24.51,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-21 21:00:00,62.87,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-21 21:00:00,19.95,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-21 21:00:00,63.16,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-21 21:00:00,23.46,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-21 21:00:00,61.42,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-21 21:00:00,56.9,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-21 21:00:00,71.42,hvac,2024
air_temp,WS-01,,,2024-05-22 00:00:00,58.9,weather_station,2024
humidity,WS-01,,,2024-05-22 00:00:00,68.28,weather_station,2024
wind_speed,WS-01,,,2024-05-22 00:00:00,5.55,weather_station,2024
wind_dir,WS-01,,,2024-05-22 00:00:00,258,weather_station,2024
solar,WS-01,,,2024-05-22 00:00:00,0,weather_station,2024
uv,WS-01,,,2024-05-22 00:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-22 00:00:00,25.6,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-22 00:00:00,61.61,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-22 00:00:00,20.67,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-22 00:00:00,61.89,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-22 00:00:00,22.99,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-22 00:00:00,60.36,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-22 00:00:00,56.12,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-22 00:00:00,71.66,hvac,2024
air_temp,WS-01,,,2024-05-22 03:00:00,54.63,weather_station,2024
humidity,WS-01,,,2024-05-22 03:00:00,71.28,weather_station,2024
wind_speed,WS-01,,,2024-05-22 03:00:00,5.21,weather_station,2024
wind_dir,WS-01,,,2024-05-22 03:00:00,260,weather_station,2024
solar,WS-01,,,2024-05-22 03:00:00,0,weather_station,2024
uv,WS-01,,,2024-05-22 03:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-22 03:00:00,26.27,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-22 03:00:00,60.87,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-22 03:00:00,21.08,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-22 03:00:00,61.14,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-22 03:00:00,22.55,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-22 03:00:00,59.77,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-22 03:00:00,55.66,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-22 03:00:00,72.12,hvac,2024
irrigation_volume,FM-01,B1,,2024-05-22 05:00:00,13251,flow_meter,2024
irrigation_volume,FM-02,B2,,2024-05-22 05:00:00,0,flow_meter,2024
irrigation_volume,FM-03,B3,,2024-05-22 05:00:00,0,flow_meter,2024
air_temp,WS-01,,,2024-05-22 06:00:00,56.4,weather_station,2024
humidity,WS-01,,,2024-05-22 06:00:00,67.82,weather_station,2024
wind_speed,WS-01,,,2024-05-22 06:00:00,5.24,weather_station,2024
wind_dir,WS-01,,,2024-05-22 06:00:00,226,weather_station,2024
solar,WS-01,,,2024-05-22 06:00:00,0,weather_station,2024
uv,WS-01,,,2024-05-22 06:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-22 06:00:00,25.49,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-22 06:00:00,61.63,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-22 06:00:00,21.45,soil_probe,2024
soil_temp,SP-02,B2,,2024-05-22 06:00:00,61.3,soil_probe,2024
soil_moisture,SP-03,B3,,2024-05-22 06:00:00,22.59,soil_probe,2024
soil_temp,SP-03,B3,,2024-05-22 06:00:00,60.36,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-05-22 06:00:00,55.85,hvac,2024
cellar_rh,CELLAR-A,,,2024-05-22 06:00:00,71.43,hvac,2024
precipitation,WS-01,,,2024-05-22 06:00:00,0.0,weather_station,2024
air_temp,WS-01,,,2024-05-22 09:00:00,63.48,weather_station,2024
humidity,WS-01,,,2024-05-22 09:00:00,56.71,weather_station,2024
wind_speed,WS-01,,,2024-05-22 09:00:00,6.81,weather_station,2024
wind_dir,WS-01,,,2024-05-22 09:00:00,177,weather_station,2024
solar,WS-01,,,2024-05-22 09:00:00,577,weather_station,2024
uv,WS-01,,,2024-05-22 09:00:00,5.8,weather_station,2024
soil_moisture,SP-01,B1,,2024-05-22 09:00:00,24.08,soil_probe,2024
soil_temp,SP-01,B1,,2024-05-22 09:00:00,63.29,soil_probe,2024
soil_moisture,SP-02,B2,,2024-05-22 09:00:00,21.65,soil_probe,2024
